pass,    time (ms),    total time (ms),    time,     total_time
142,    2180,    248787,    000h 00m 02.180s,    000h 04m 08.787s
143,    2188,    250975,    000h 00m 02.188s,    000h 04m 10.975s
144,    2043,    253018,    000h 00m 02.043s,    000h 04m 13.018s
145,    1935,    254953,    000h 00m 01.935s,    000h 04m 14.953s
146,    2128,    257081,    000h 00m 02.128s,    000h 04m 17.081s
147,    2232,    259313,    000h 00m 02.232s,    000h 04m 19.313s
148,    2144,    261457,    000h 00m 02.144s,    000h 04m 21.457s
149,    2092,    263549,    000h 00m 02.092s,    000h 04m 23.549s
150,    2020,    265569,    000h 00m 02.020s,    000h 04m 25.569s
151,    2086,    267655,    000h 00m 02.086s,    000h 04m 27.655s
152,    2222,    269877,    000h 00m 02.222s,    000h 04m 29.877s
153,    2184,    272061,    000h 00m 02.184s,    000h 04m 32.061s
154,    2124,    274185,    000h 00m 02.124s,    000h 04m 34.185s
155,    2204,    276389,    000h 00m 02.204s,    000h 04m 36.389s
156,    2171,    278560,    000h 00m 02.171s,    000h 04m 38.560s
157,    2137,    280697,    000h 00m 02.137s,    000h 04m 40.697s
158,    1943,    282640,    000h 00m 01.943s,    000h 04m 42.640s
159,    1889,    284529,    000h 00m 01.889s,    000h 04m 44.529s
160,    2015,    286544,    000h 00m 02.015s,    000h 04m 46.544s
161,    2066,    288610,    000h 00m 02.066s,    000h 04m 48.610s
162,    2202,    290812,    000h 00m 02.202s,    000h 04m 50.812s
163,    2157,    292969,    000h 00m 02.157s,    000h 04m 52.969s
164,    2133,    295102,    000h 00m 02.133s,    000h 04m 55.102s
165,    1958,    297060,    000h 00m 01.958s,    000h 04m 57.060s
166,    1958,    299018,    000h 00m 01.958s,    000h 04m 59.018s
167,    2096,    301114,    000h 00m 02.096s,    000h 05m 01.114s
168,    2096,    303210,    000h 00m 02.096s,    000h 05m 03.210s
169,    2041,    305251,    000h 00m 02.041s,    000h 05m 05.251s
170,    2087,    307338,    000h 00m 02.087s,    000h 05m 07.338s
171,    1996,    309334,    000h 00m 01.996s,    000h 05m 09.334s
172,    1987,    311321,    000h 00m 01.987s,    000h 05m 11.321s
173,    2041,    313362,    000h 00m 02.041s,    000h 05m 13.362s
174,    2172,    315534,    000h 00m 02.172s,    000h 05m 15.534s
175,    1934,    317468,    000h 00m 01.934s,    000h 05m 17.468s
176,    2151,    319619,    000h 00m 02.151s,    000h 05m 19.619s
177,    1987,    321606,    000h 00m 01.987s,    000h 05m 21.606s
178,    2196,    323802,    000h 00m 02.196s,    000h 05m 23.802s
179,    2102,    325904,    000h 00m 02.102s,    000h 05m 25.904s
180,    1933,    327837,    000h 00m 01.933s,    000h 05m 27.837s
181,    2136,    329973,    000h 00m 02.136s,    000h 05m 29.973s
182,    1978,    331951,    000h 00m 01.978s,    000h 05m 31.951s
183,    2017,    333968,    000h 00m 02.017s,    000h 05m 33.968s
184,    2181,    336149,    000h 00m 02.181s,    000h 05m 36.149s
185,    2245,    338394,    000h 00m 02.245s,    000h 05m 38.394s
186,    2209,    340603,    000h 00m 02.209s,    000h 05m 40.603s
187,    1975,    342578,    000h 00m 01.975s,    000h 05m 42.578s
188,    2003,    344581,    000h 00m 02.003s,    000h 05m 44.581s
189,    2057,    346638,    000h 00m 02.057s,    000h 05m 46.638s
190,    2185,    348823,    000h 00m 02.185s,    000h 05m 48.823s
191,    2079,    350902,    000h 00m 02.079s,    000h 05m 50.902s
192,    2099,    353001,    000h 00m 02.099s,    000h 05m 53.001s
193,    1955,    354956,    000h 00m 01.955s,    000h 05m 54.956s
194,    1991,    356947,    000h 00m 01.991s,    000h 05m 56.947s
195,    2233,    359180,    000h 00m 02.233s,    000h 05m 59.180s
196,    2016,    361196,    000h 00m 02.016s,    000h 06m 01.196s
197,    1991,    363187,    000h 00m 01.991s,    000h 06m 03.187s
198,    2154,    365341,    000h 00m 02.154s,    000h 06m 05.341s
199,    2244,    367585,    000h 00m 02.244s,    000h 06m 07.585s
200,    2090,    369675,    000h 00m 02.090s,    000h 06m 09.675s
201,    1971,    371646,    000h 00m 01.971s,    000h 06m 11.646s
202,    1997,    373643,    000h 00m 01.997s,    000h 06m 13.643s
203,    2223,    375866,    000h 00m 02.223s,    000h 06m 15.866s
204,    2215,    378081,    000h 00m 02.215s,    000h 06m 18.081s
205,    2202,    380283,    000h 00m 02.202s,    000h 06m 20.283s
206,    2034,    382317,    000h 00m 02.034s,    000h 06m 22.317s
207,    2041,    384358,    000h 00m 02.041s,    000h 06m 24.358s
208,    2155,    386513,    000h 00m 02.155s,    000h 06m 26.513s
209,    2060,    388573,    000h 00m 02.060s,    000h 06m 28.573s
210,    2083,    390656,    000h 00m 02.083s,    000h 06m 30.656s
211,    2197,    392853,    000h 00m 02.197s,    000h 06m 32.853s
212,    2000,    394853,    000h 00m 02.000s,    000h 06m 34.853s
213,    2071,    396924,    000h 00m 02.071s,    000h 06m 36.924s
214,    2129,    399053,    000h 00m 02.129s,    000h 06m 39.053s
215,    2072,    401125,    000h 00m 02.072s,    000h 06m 41.125s
216,    2167,    403292,    000h 00m 02.167s,    000h 06m 43.292s
217,    1668,    404960,    000h 00m 01.668s,    000h 06m 44.960s
218,    2175,    407135,    000h 00m 02.175s,    000h 06m 47.135s
