pass,    time (ms),    total time (ms),    time,     total_time
341,    1700,    563935,    000h 00m 01.700s,    000h 09m 23.935s
342,    1490,    565425,    000h 00m 01.490s,    000h 09m 25.425s
343,    1736,    567161,    000h 00m 01.736s,    000h 09m 27.161s
344,    1681,    568842,    000h 00m 01.681s,    000h 09m 28.842s
345,    1488,    570330,    000h 00m 01.488s,    000h 09m 30.330s
346,    1383,    571713,    000h 00m 01.383s,    000h 09m 31.713s
347,    1572,    573285,    000h 00m 01.572s,    000h 09m 33.285s
348,    1706,    574991,    000h 00m 01.706s,    000h 09m 34.991s
349,    1746,    576737,    000h 00m 01.746s,    000h 09m 36.737s
350,    1544,    578281,    000h 00m 01.544s,    000h 09m 38.281s
351,    1583,    579864,    000h 00m 01.583s,    000h 09m 39.864s
352,    1593,    581457,    000h 00m 01.593s,    000h 09m 41.457s
353,    1788,    583245,    000h 00m 01.788s,    000h 09m 43.245s
354,    1669,    584914,    000h 00m 01.669s,    000h 09m 44.914s
355,    1772,    586686,    000h 00m 01.772s,    000h 09m 46.686s
356,    1741,    588427,    000h 00m 01.741s,    000h 09m 48.427s
357,    1648,    590075,    000h 00m 01.648s,    000h 09m 50.075s
358,    1617,    591692,    000h 00m 01.617s,    000h 09m 51.692s
359,    1578,    593270,    000h 00m 01.578s,    000h 09m 53.270s
360,    1511,    594781,    000h 00m 01.511s,    000h 09m 54.781s
361,    1607,    596388,    000h 00m 01.607s,    000h 09m 56.388s
362,    1767,    598155,    000h 00m 01.767s,    000h 09m 58.155s
363,    1554,    599709,    000h 00m 01.554s,    000h 09m 59.709s
364,    1579,    601288,    000h 00m 01.579s,    000h 10m 01.288s
365,    1713,    603001,    000h 00m 01.713s,    000h 10m 03.001s
366,    1618,    604619,    000h 00m 01.618s,    000h 10m 04.619s
367,    1749,    606368,    000h 00m 01.749s,    000h 10m 06.368s
368,    1715,    608083,    000h 00m 01.715s,    000h 10m 08.083s
369,    1739,    609822,    000h 00m 01.739s,    000h 10m 09.822s
370,    1778,    611600,    000h 00m 01.778s,    000h 10m 11.600s
371,    1357,    612957,    000h 00m 01.357s,    000h 10m 12.957s
372,    1601,    614558,    000h 00m 01.601s,    000h 10m 14.558s
373,    1630,    616188,    000h 00m 01.630s,    000h 10m 16.188s
374,    1670,    617858,    000h 00m 01.670s,    000h 10m 17.858s
375,    1547,    619405,    000h 00m 01.547s,    000h 10m 19.405s
376,    1586,    620991,    000h 00m 01.586s,    000h 10m 20.991s
377,    1623,    622614,    000h 00m 01.623s,    000h 10m 22.614s
378,    1717,    624331,    000h 00m 01.717s,    000h 10m 24.331s
379,    1561,    625892,    000h 00m 01.561s,    000h 10m 25.892s
380,    1590,    627482,    000h 00m 01.590s,    000h 10m 27.482s
381,    1758,    629240,    000h 00m 01.758s,    000h 10m 29.240s
382,    1343,    630583,    000h 00m 01.343s,    000h 10m 30.583s
